probe_id,long,lat
20186,-75.7085,45.4305
20187,8.7615,45.8305
20188,-89.4085,43.0715
20193,19.6915,46.9085
20202,8.6375,49.8785
20203,3.6875,43.3985
20210,7.5975,48.3675
20211,11.4975,3.8475
20214,7.5275,48.7795
20217,20.6375,50.8805
20223,37.6085,55.7485
20225,2.2985,48.7795
20231,69.1385,54.8675
20234,13.4185,52.5095
20250,10.1795,49.3675
20257,9.6995,50.5005
20277,8.6705,50.1105
20279,151.1905,-33.9085
20282,-122.8885,45.5085
20296,51.4015,35.7405
20299,9.6315,59.2015
20306,100.0375,9.4705
20311,78.3775,45.0175
20321,63.6285,53.2175
20324,5.0385,52.0095
20329,6.1285,46.2015
20338,30.3385,50.4615
20350,14.4495,50.0775
20353,31.1795,47.8185
20354,11.7795,48.1095
20374,139.7205,35.5595
20376,6.1205,49.4205
20384,7.4315,46.9395
20402,8.5275,47.3685
20407,126.8975,35.1805
20409,4.3075,51.5915
20410,80.5975,7.2575
20413,26.6975,60.8685
20415,3.1375,45.7995
20418,-71.3825,42.6515
20430,16.3585,48.2175
20431,-121.9215,37.2875
20432,0.0885,52.2085
20435,-80.3615,27.6495
20436,-121.8115,36.6505
20444,0.1095,52.2195
20446,16.6195,49.1905
20447,-79.4005,43.6905
20450,121.5595,25.0475
20451,-63.1205,46.2375
20453,-77.7105,39.1285
20461,44.7905,41.7075
20466,-0.0195,51.4405
20468,8.7005,48.8915
20472,36.6105,55.1085
20473,37.5305,55.6685
20476,4.4805,50.8705
20479,-0.4695,51.5315
20482,4.9515,52.3585
20484,12.3015,55.9395
20492,7.0815,43.6085
20495,139.7515,35.6195
20499,6.7715,51.2015
20503,121.1875,24.9685
20511,-6.2625,53.3375
20517,34.3175,61.7605
20520,6.0585,46.3375
20522,-114.0615,51.0485
20523,37.5285,55.6985
20534,4.8985,52.3695
20542,12.1095,43.1485
20544,13.2395,52.6195
20553,15.1895,50.0585
20560,13.8305,49.1375
20565,14.6105,46.1495
20577,2.2605,48.9105
20581,14.5315,50.0775
20589,8.6015,50.1015
20600,22.9775,40.5875
20602,-6.2025,53.2585
20606,-79.3825,43.6505
20607,30.2675,60.0005
20608,-6.3625,53.7215
20614,-95.4625,30.3095
20615,-79.5325,43.6395
20617,4.4075,51.2605
20621,103.8585,1.3375
20622,2.3785,48.8485
20625,-73.9415,40.8295
20630,-48.4915,-1.4625
20631,8.6285,49.8575
20639,-83.4915,42.3815
20644,17.9795,59.3295
20649,23.5495,43.2115
20660,33.7705,-13.9725
20662,8.7805,45.8385
20667,18.0705,59.3305
20668,8.4705,60.4715
20673,7.8505,48.0185
20678,9.2005,45.4815
20681,8.5615,47.4275
20683,-75.0685,38.6885
20687,-74.3485,40.6405
20689,-74.2485,40.4315
20695,6.3915,46.4995
20704,24.8575,59.4695
20706,0.1075,51.3905
20708,106.7975,-6.4885
20709,22.9375,40.6415
20711,2.1675,41.4075
20713,15.0275,50.7585
20715,8.7375,50.1195
20717,13.5175,49.2305
20721,18.0985,59.2575
20727,49.1685,55.7705
20734,-92.4315,34.6595
20742,1.4195,43.6185
20751,-1.6305,48.1775
20755,15.0495,58.1995
20756,-114.2805,48.2205
20757,-1.9805,43.2905
20767,16.5605,59.6205
20772,39.2905,-6.8215
20788,10.2115,56.1415
20794,-71.5385,42.3095
20817,6.5475,46.7205
20825,145.0085,-37.8505
20857,-79.4105,43.7505
20874,17.9605,59.3995
20875,-55.6595,-13.4905
20883,-44.2485,-21.1315
20896,100.4315,-0.2895
20906,101.7075,3.1505
20907,174.6975,-36.7995
20913,-73.3325,40.9185
20916,7.5575,51.9705
20919,41.0175,43.0015
20922,58.1585,23.6085
20923,49.9785,26.3885
20928,85.3185,27.6915
20961,69.2205,41.2675
20970,18.9205,49.0675
20973,19.6205,49.0785
20980,44.5015,48.7075
20981,-23.6185,15.1075
20982,14.6815,41.5885
20985,16.8315,39.4695
20991,18.7215,49.2175
20995,6.1615,49.8695
21000,-122.3425,47.6075
21001,-123.2625,49.2675
21003,-120.6025,46.6685
21009,-114.0725,51.0415
21019,-171.7525,-13.8385
21023,-122.3015,47.5585
21028,-121.9115,36.9715
21031,-108.5815,45.7975
21057,60.6395,56.8405
21067,108.5505,-6.7295
21068,121.0705,13.7815
21071,90.1905,27.0275
21073,174.9005,-36.9415
21087,-122.2385,37.4705
21096,123.7415,13.1405
21105,23.8775,54.9495
21107,106.7675,-6.5395
21112,-119.7725,39.4685
21116,104.2975,52.2405
21119,-77.0325,39.0015
21127,139.7085,35.6005
21129,-1.8515,52.4315
21133,-72.3115,42.9585
21140,106.7795,-6.2225
21152,-93.1305,45.0685
21170,-46.7095,-23.5125
21181,-70.6285,-33.4525
21199,26.9815,49.6615
21204,11.1175,46.0495
21220,10.8485,45.8975
21228,8.5385,47.3715
21229,11.3385,46.2515
21233,19.1885,50.3185
21234,23.1785,53.1395
21236,14.4485,48.0605
21239,21.9785,50.0315
21242,-8.2005,39.4685
21243,7.5795,45.1285
21246,11.4295,44.5005
21252,24.1195,56.9485
21256,23.7295,37.9805
21258,4.3195,51.9815
21260,25.0905,60.4675
21272,10.2105,45.5385
21273,15.5405,41.4585
21277,16.3905,48.1905
21280,6.6915,51.2475
21283,15.6615,45.6485
21284,22.9115,61.3395
21285,4.9515,52.3595
21286,11.1615,46.0805
21290,9.7315,48.8375
21291,21.8015,49.8675
21295,11.5615,48.1395
21300,25.2475,54.7175
21302,4.6975,52.5185
21306,7.2575,51.4405
21308,6.8075,51.2315
21312,-0.3825,49.2985
21315,12.5875,55.6795
21323,16.6585,49.4885
21326,-1.0815,53.9505
21331,-1.0815,53.9675
21339,6.8285,50.9515
21345,-1.2705,52.7595
21347,6.3095,46.0605
21351,-2.1405,51.9575
21357,-1.1405,53.9705
21360,14.3005,50.2375
21364,8.6605,49.8695
21366,-6.2495,53.3305
21370,151.1905,-33.9325
21372,0.0005,51.5085
21373,-0.1595,51.6385
21374,-6.2195,53.3995
21376,-0.5595,51.6105
21377,11.0905,46.1205
21378,-71.1495,42.2315
21380,-1.6085,50.7775
21385,6.2915,51.1995
21390,7.7915,48.5575
21396,2.3415,48.8605
21398,-0.0385,51.5215
21402,15.7175,47.1485
21408,16.4175,48.1915
21409,9.1775,48.7815
21411,8.4175,49.0075
21412,8.6675,49.4185
21414,8.4375,47.1595
21417,7.8875,47.9805
21423,10.2685,49.0285
21424,9.1785,48.9095
21428,9.1785,48.7815
21438,5.3885,43.2815
21442,8.5495,47.4885
21446,8.4295,49.0905
21448,9.1795,48.7815
21451,113.4695,52.0375
21452,16.6095,49.1985
21456,10.0795,48.8405
21465,13.0605,47.8095
21468,11.8905,44.9815
21471,8.7105,47.3575
21474,20.9005,52.1895
21477,24.1105,56.9205
21481,4.4415,50.5975
21483,13.0215,47.8085
21485,-79.4085,43.7595
21487,10.4015,63.4305
21505,-3.1825,51.4895
21508,3.2475,50.8215
21513,6.1475,46.1885
21515,15.5675,47.5395
21523,-78.4915,-0.1915
21529,5.5785,50.6415
21534,4.8785,45.7595
21536,2.2285,44.4605
21537,-16.7215,28.0905
21538,80.2085,13.0615
21545,11.5395,48.1495
21554,20.4295,44.8095
21559,-56.1605,-34.8985
21563,83.1105,54.8585
21566,49.2705,53.5405
21567,4.8605,45.7405
21568,12.3905,51.3315
21569,9.2605,48.9415
21570,-5.2295,37.3475
21575,10.0605,48.8395
21576,9.0905,48.7405
21580,-9.1185,38.8075
21588,11.1215,46.0915
21597,3.1915,45.7805
21598,14.4215,50.0115
21609,18.0475,59.2715
21610,29.3575,-3.3925
21614,-57.5425,-38.0105
21618,85.4275,27.6715
21625,151.1985,-33.8905
21634,2.3885,6.3695
21646,16.5895,49.1805
21655,1.2295,6.1695
21658,8.5695,47.1415
21662,49.1805,55.8185
21663,19.8105,41.3085
21665,-3.6595,40.4595
21673,28.3205,-15.3915
21674,8.5605,49.8095
21675,-104.8995,39.5295
21676,114.1405,22.2805
21678,19.5205,42.0615
21682,18.8315,-34.1015
21690,5.1815,52.2275
21699,-77.0085,-12.0985
21700,-79.9925,37.2475
21710,37.7475,55.6275
21714,175.0675,-41.1205
21720,-2.5015,52.8975
21726,16.9285,52.4105
21729,-4.7215,41.6515
21733,14.3385,55.9785
21741,152.9295,-27.0925
21744,114.2695,22.2895
21750,19.8195,41.3275
21757,174.7695,-41.2495
21760,101.6205,3.0275
21761,-75.5995,39.7375
21775,13.0505,52.3995
21783,19.8215,41.3185
21789,153.0115,-27.4685
21790,110.3615,-7.7225
21791,-89.4085,43.0675
21795,21.1115,42.6395
21802,-122.3525,47.6185
21806,-121.9425,37.7005
21811,73.5075,4.1675
21819,6.3775,53.1615
21823,0.1385,52.2185
21824,5.7985,53.1995
21825,-0.3015,52.3095
21831,6.8885,52.2275
21833,103.6885,1.3485
21842,5.1495,52.3485
21848,103.8195,1.3515
21860,174.6705,-36.5925
21863,-122.2595,45.3985
21865,-122.3195,37.5695
21867,6.8005,51.2305
21885,-90.2485,38.6395
21907,170.9675,-45.0995
21915,114.1975,22.2195
21924,151.1985,-33.9105
21928,13.0385,47.8215
21931,8.6785,50.0975
21937,8.6485,49.8805
21947,-6.2605,53.3505
21954,10.3895,49.9095
21956,11.5795,50.9305
21957,3.0095,50.7205
21959,8.5995,50.1315
21966,-0.3695,39.4605
21991,3.4415,48.1575
21994,8.6015,50.1295
21996,8.5715,49.9205
22014,-0.1225,51.4995
22015,-0.1825,51.8495
22017,18.5375,54.5005
22026,-0.1415,51.4605
22028,-0.2015,51.4415
22029,12.5885,55.7015
22036,151.1785,-33.8795
22037,-1.2615,51.7505
22038,61.3285,55.1915
22047,6.8495,52.2405
22054,13.3195,52.4295
22055,9.0695,52.9995
22059,5.0795,52.0715
22062,0.1105,52.2185
22068,25.7605,62.2415
22069,10.2605,53.6915
22072,14.3505,50.0485
22074,11.0305,45.8795
22079,6.0905,49.7915
22096,0.3815,46.5705
22108,7.5175,47.0815
22109,9.1875,48.7815
22112,-9.1525,38.7485
22116,4.8775,45.7805
22122,19.1285,51.5885
22129,-80.8015,41.8615
22131,17.3985,48.7275
22137,3.8285,50.4405
22144,13.9995,41.2195
22146,7.4795,50.8505
22150,11.0395,46.0975
22151,16.0995,48.7975
22152,9.1795,48.7785
22155,18.0795,59.3095
22158,17.7895,59.2915
22174,22.1605,65.5795
22182,4.8915,45.7685
22183,32.0615,46.9385
22189,17.9815,59.2415
22200,6.0875,49.4875
22202,18.3275,46.1385
22203,12.2875,55.9685
22206,-3.7325,40.3105
22212,5.3875,51.4585
22215,39.5875,-4.0105
22217,-0.2225,51.4805
22218,36.7875,-1.2885
22221,18.4685,-33.9725
22237,9.8385,46.8105
22241,-79.4705,43.6375
22242,100.4995,13.7585
22243,-110.6805,50.0385
22247,6.9595,46.3205
22255,16.9695,49.9595
22257,6.7495,51.2205
22258,16.3195,48.2315
22260,30.2105,55.1675
22270,-117.6395,49.2675
22272,112.7505,-7.2615
22275,2.3505,48.8595
22276,139.6905,35.6905
22278,-3.3195,51.5715
22279,151.3405,-33.4285
22292,4.9015,52.3685
22293,13.7715,50.1185
22296,11.0615,45.3505
22309,-3.7125,40.4015
22311,-9.1425,38.7175
22320,23.3385,42.6975
22322,32.6985,34.6685
22335,25.7485,62.2395
22336,139.7685,35.6905
22340,10.5295,52.2775
22344,5.2895,52.4095
22353,20.9295,52.2185
22363,20.4805,44.8085
22366,13.3705,52.5005
22367,21.2705,45.7605
22370,2.3605,48.8575
22372,3.2505,45.6885
22374,1.0805,51.2795
22375,-79.3595,43.7695
22377,8.4505,49.4705
22378,7.0305,51.5715
22379,-121.8895,37.3415
22384,5.3015,51.6995
22386,10.9015,48.3705
22396,-105.1585,39.9805
22399,139.3715,35.5715
22418,121.0175,14.4115
22424,14.4485,50.0095
22427,8.8385,50.7405
22431,28.1985,-26.1425
22444,-157.8205,21.2995
22446,-72.6505,44.3405
22450,20.4595,44.8175
22461,8.4405,47.1575
22464,17.2605,48.0795
22471,120.9405,14.3275
22476,4.8605,45.7205
22479,14.5305,49.9815
22480,-1.6085,49.6375
22488,12.4815,55.7615
22490,139.6415,35.5475
22491,26.7215,58.3175
22496,26.7315,58.3805
22507,18.5975,53.0105
22516,9.2075,45.5105
22519,1.1675,52.0615
22522,-17.5015,14.7285
22524,4.2485,51.9195
22530,-155.4715,19.8175
22531,17.9085,47.0975
22533,9.8285,53.4685
22542,8.5195,47.1885
22550,12.3695,51.3375
22556,1.1695,43.2105
22557,18.6395,60.1305
22558,8.6195,50.5215
22569,30.5405,50.4315
22581,8.1315,51.4975
22588,-17.4985,14.7315
22596,-118.4285,34.1405
22611,-76.7125,39.2575
22619,-88.5425,44.0315
22635,30.2085,59.9995
22639,144.8185,13.5115
22642,30.6995,46.4685
22662,166.4605,-22.2615
22665,166.4105,-22.2705
22666,174.7805,-41.2895
22668,144.8005,13.4315
22671,174.7605,-36.8525
22672,144.8005,13.4985
22677,174.7705,-41.2895
22680,-1.0985,53.9775
22681,85.3415,27.6475
22690,30.7415,46.4675
22695,135.0715,48.4995
22696,-118.3885,33.8605
22698,-70.6585,-33.4485
22701,166.4375,-22.2725
22702,-46.6525,-23.5615
22709,-71.4725,42.7715
22710,-118.4525,34.0375
22715,-122.0325,37.3795
22720,-75.8815,39.7675
22723,-73.7415,41.6685
22732,91.8085,22.3185
22735,30.3685,60.0195
22741,121.1295,14.6075
22750,-101.0405,50.3075
22758,-93.8705,32.4115
22761,-159.7895,-18.8725
22764,-122.8795,42.2995
22767,66.6005,66.5305
22777,37.7505,55.7205
22779,-1.2595,51.4115
22782,30.3015,59.8085
22785,-6.1985,53.2695
22788,-1.2085,52.9315
22789,73.3715,54.9315
22797,-76.4985,39.0305
22798,103.8215,1.3515
22806,1.9875,41.2805
22812,18.0075,49.1485
22813,144.8075,13.4385
22814,-121.9525,37.8395
22817,-80.1525,40.2605
22820,151.1985,-33.9325
22824,5.4585,51.4495
22839,6.1985,52.7215
22848,-71.0905,42.3815
22854,92.9295,55.9895
22858,-97.1405,49.8915
22859,13.3695,52.4315
22860,-73.7495,45.6775
22863,23.7605,61.4985
22867,18.0205,59.2605
22868,-9.1695,38.6715
22869,-73.9995,40.7415
22870,-122.3895,37.7875
22872,2.3805,48.8585
22878,174.8005,-36.8885
22879,11.2505,43.7715
22881,-77.3885,38.9675
22890,6.1115,52.3375
22894,10.7815,59.9195
22897,14.3815,35.9405
22899,9.1015,45.4815
22905,21.0075,52.2295
22908,17.9975,59.3315
22910,8.5575,47.4275
22911,4.2075,51.9975
22919,-0.3725,43.3015
22938,125.6085,7.0715
22944,-55.1305,5.8495
22945,19.0495,47.4695
22952,-0.1405,47.1285
22954,5.5895,43.2895
22955,23.0595,63.0995
22958,0.8495,47.4115
22959,3.0995,51.0615
22961,4.4705,50.4675
22962,6.2005,52.7185
22971,14.1405,49.3075
22972,13.0605,47.7485
22976,9.2205,48.5005
22979,9.1005,45.4815
22980,13.4815,48.2075
22981,10.9915,49.4675
22985,13.7415,51.0495
22986,21.0515,52.1905
22992,5.0515,47.3485
22994,-0.5085,47.4695
22995,2.1415,41.3495
22999,2.3315,48.8215
23012,120.5975,16.4085
23016,-79.3825,43.6405
23017,-96.7125,32.9805
23023,-87.2215,14.0785
23024,135.0685,48.4995
23036,-74.0015,40.7405
23058,-6.2105,53.2815
23067,8.7905,45.8305
23070,-79.9595,39.6275
23071,-1.2895,51.7775
23074,-80.1195,26.8595
23076,24.1205,56.9405
23077,-80.1595,26.5705
23080,37.8615,55.9175
23082,37.7215,55.7385
23083,-67.1385,18.2085
23085,-79.6585,44.3995
23087,-84.0885,36.9605
23091,69.2715,41.3075
23108,-75.1725,39.9515
23118,44.7775,41.7215
23119,-122.3425,48.4215
23133,-82.4715,28.0685
23136,38.8585,47.2205
23144,19.8395,48.5695
23157,-73.6905,45.5205
23163,24.8605,60.2185
23165,6.8705,51.1895
23172,4.8605,49.7385
23178,7.5705,51.4315
23184,-2.8685,53.5595
23185,5.6015,52.2895
23191,6.8715,51.1875
23193,10.0515,53.5485
23196,-21.8885,64.1405
23206,5.6575,50.8505
23208,17.1275,48.2015
23212,18.5775,54.4085
23214,18.0575,59.3395
23216,12.2175,50.6505
23218,12.5075,41.9015
23223,12.0185,57.7085
23232,16.6885,49.1785
23248,6.2395,52.4315
23249,3.3495,48.0715
23254,3.8395,50.1995
23262,16.1005,61.8285
23263,18.1705,47.9785
23272,16.4005,48.1985
23277,9.5005,55.2505
23279,23.1005,62.9815
23288,7.6515,45.0815
23289,-0.5685,47.4615
23290,-1.3485,48.6275
23291,16.2315,48.2175
23307,13.3575,52.5105
23310,6.8375,47.6575
23318,0.0075,38.8515
23321,12.4885,55.8875
23328,37.8085,55.9515
23331,107.6185,-6.9225
23345,12.4495,41.8695
23352,24.9495,60.1885
23360,6.9005,52.2175
23365,-2.2395,53.4595
23373,17.1105,48.1485
23375,13.3705,52.4995
23382,175.6115,-40.3615
23387,5.7315,46.2305
23396,-64.5485,48.8705
23408,-97.1025,49.8115
23409,91.5175,27.2915
23411,174.8375,-36.8925
23415,101.6775,3.1295
23419,77.5875,12.9715
23424,174.7585,-36.8705
23428,-6.4415,53.3215
23432,15.4985,47.0785
23433,23.3285,42.6685
23434,23.4985,42.7495
23441,151.1595,-33.9125
23445,85.3395,27.6495
23450,23.7295,37.9775
23461,151.0705,-34.0225
23462,101.5805,3.0785
23464,87.2805,26.4495
23526,-58.4715,-34.5895
23538,39.2085,-6.7885
23610,4.9375,52.2875
23613,24.0475,56.9285
23617,9.1275,47.6605
23624,50.1085,26.4395
23645,2.3695,48.8295
23646,18.1495,59.2305
23666,10.1605,57.1805
23685,2.2015,41.3895
23686,-4.3785,36.7205
23693,0.0015,51.5085
23697,72.5615,23.0305
23706,103.8575,1.3005
23713,151.0475,-33.7915
23714,-81.1625,33.8395
23718,-79.5625,8.9615
23725,-0.2315,51.5095
23738,8.5285,47.3115
23764,12.5905,55.6995
23801,4.3475,50.8475
23824,11.7185,48.1695
23835,16.5885,49.2095
23840,-71.3705,41.8075
23841,-77.8705,40.8075
23853,8.5895,47.5085
23865,2.3605,48.8195
23869,18.1305,53.1415
23884,18.1315,53.1395
23891,18.5315,50.0875
23892,16.3515,48.1885
23906,9.9175,57.0505
23907,8.4575,49.4905
23914,19.3975,51.8495
23928,16.9185,52.4115
23937,4.7585,52.6205
23939,2.3285,48.9015
23940,2.2095,46.2275
23942,4.5795,51.9585
23952,19.2595,50.2085
23960,49.1305,55.7775
23967,4.3705,49.4905
23971,82.9005,55.0375
23973,37.6105,55.7785
23978,-90.2495,38.6415
23993,-80.2085,25.7885
23994,6.1115,50.7895
24004,6.8375,53.2395
24010,6.2875,52.3775
24030,5.2585,52.3775
24037,9.0985,48.7405
24057,3.0395,50.6905
24066,6.8905,52.2205
24069,6.4905,52.3815
24070,12.0405,44.2175
24080,15.1615,48.6575
24081,8.6215,49.8675
24084,8.6315,50.0995
24093,6.2815,52.3285
24096,4.4515,52.2405
24101,4.2675,51.4775
24108,2.3575,48.9115
24114,7.0175,50.9795
24116,19.1875,50.8005
24142,8.5395,47.3785
24147,4.1995,51.5705
24171,8.5205,47.3375
24174,8.8205,51.7795
24180,8.6615,55.0175
24192,2.4115,48.8485
24193,9.9315,49.1685
24196,10.7515,49.3105
24204,106.7775,-6.1205
24230,151.2085,-33.8725
24240,-1.5405,53.7375
24245,-117.0705,32.7695
24265,112.7505,-7.2605
24276,4.8205,52.4505
24288,-4.0985,47.9815
24289,106.8215,-6.2385
24300,130.5175,33.6275
24310,139.7575,35.6875
24314,-79.2325,43.7795
24329,7.7485,48.5815
24330,1.8085,41.2375
24336,3.3985,43.4505
24340,-75.8005,45.3375
24345,5.4695,51.4795
24368,4.6205,51.9215
24392,2.4115,48.7885
24400,2.3175,48.8675
24405,5.2175,52.3295
24417,13.0475,56.5105
24422,103.8185,1.3485
24434,5.8385,50.9695
24449,17.1495,48.1615
24456,34.7695,32.0505
24462,26.1005,44.4285
24471,6.1205,52.4875
24472,23.4005,42.6585
24477,6.1405,52.1605
24480,16.3515,48.1875
24490,15.1015,48.1475
24501,23.3975,42.6675
24509,12.1475,55.6615
24519,3.8575,51.1715
24522,5.5285,51.7585
24535,10.9885,44.9095
24537,10.8785,59.9605
24539,9.1685,48.7715
24553,8.8395,45.3185
24580,7.7815,46.9375
24584,0.2815,47.9895
24592,10.0515,53.5485
24596,5.9815,47.2405
24627,73.5085,4.1805
24633,-95.8415,41.2585
24634,5.4585,52.1695
24639,-69.0915,44.2115
24645,5.8295,50.9795
24649,-71.3005,46.8415
24660,0.1205,52.2075
24680,-121.9685,36.9775
24681,-73.5685,45.4975
24684,12.4615,43.9495
24690,34.8815,32.1475
24699,37.6215,55.7615
24725,-77.3015,38.9495
24748,8.9895,48.7915
24749,49.5695,37.2915
24750,18.4095,43.8575
24761,-43.1795,-22.9525
24774,6.4605,52.3595
24798,39.2115,-6.7885
24801,49.5575,37.2675
24804,10.3975,45.4195
24806,49.5875,37.2705
24807,178.0675,-17.7095
24817,13.0075,55.6005
24818,9.9175,49.8015
24830,-0.4715,39.5175
24840,6.6395,46.6575
24845,52.5095,29.6295
24846,6.6295,46.6805
24850,8.9495,45.9875
24854,17.9195,59.4195
24856,145.3095,-37.7995
24858,0.6095,51.6015
24859,14.5495,46.1215
24860,-97.1395,49.8975
24861,8.5205,52.0075
24871,21.0005,43.9975
24874,10.0905,63.3995
24879,17.0805,59.6415
24882,8.9715,45.8685
24883,2.4015,48.8285
24889,-4.6585,55.5415
24890,49.5915,37.2675
24891,16.3615,61.3575
24896,9.0315,49.7605
24897,10.2215,45.5905
24903,6.5575,51.2985
24907,7.4775,51.3705
24908,-124.4225,43.0515
24915,9.9775,49.7995
24916,74.8875,31.6505
24924,19.0385,47.4995
24927,139.7185,35.7405
24936,6.1885,48.6805
24940,-80.9005,34.9875
24946,14.4595,51.1705
24951,7.1495,47.4475
24953,-3.1905,55.9385
24956,52.5795,29.5905
24957,12.1995,48.9905
24963,-2.2995,53.5885
24964,14.5105,58.5295
24971,-105.2195,39.7475
24972,-2.3995,53.6085
24982,7.0315,50.9785
24994,-90.0685,29.9495
24996,18.2315,59.2305
24997,-0.8685,38.6405
25004,-89.0025,42.6895
25011,121.5175,25.0075
25019,5.2375,51.7215
25025,121.4585,25.0195
25027,-90.9915,30.3505
25029,-121.9015,37.8015
25034,10.8885,35.6595
25035,8.8585,44.8995
25047,114.1495,22.3305
25054,35.4995,33.8895
25064,77.0905,28.8495
25078,-0.5995,44.8715
25081,-73.9485,40.7875
25089,19.2215,44.7615
25097,103.8715,1.3605
25103,174.7375,-36.6315
25105,55.0175,36.4095
25111,74.8375,12.8775
25132,39.6685,-4.0415
25133,61.4085,55.1685
25137,-0.0015,51.5105
25148,92.8695,56.0115
25155,103.8195,1.3495
25164,75.7905,26.9095
25182,-103.4285,20.6185
25184,-0.1485,51.1795
25193,67.0115,24.8585
25195,150.9215,-33.7405
25197,151.7815,-32.9295
25199,23.3115,42.7015
25200,18.8475,-33.9525
25203,48.3875,54.3085
25206,-94.8325,39.1605
25207,21.3275,52.2205
25208,151.1975,-33.8985
25209,175.6575,-40.9485
25210,36.8175,-1.2925
25228,103.8685,1.3615
25230,103.9485,1.3275
25232,-122.4315,37.7685
25234,-83.2015,43.0195
25235,168.3385,-46.4105
25239,103.3885,-0.5085
25245,49.5895,37.2895
25249,37.6695,55.7515
25252,76.9795,8.3985
25260,5.1205,50.6775
25261,74.0105,15.3975
25262,8.8105,51.7785
25265,28.9905,41.0595
25270,8.6305,50.0975
25271,2.1905,41.3975
25281,2.3015,48.8275
25290,102.2315,2.4675
25293,-0.6285,51.5185
25296,31.0215,-29.8595
25303,27.6475,62.8885
25313,6.7975,51.2085
25315,18.0975,49.6995
25322,55.1585,25.0985
25323,-1.5415,47.2085
25324,-81.7815,24.5595
25327,-2.6115,54.1405
25329,9.2285,49.1815
25331,26.7085,60.8675
25333,5.2185,50.8085
25334,12.3985,55.6595
25335,7.4585,46.9695
25336,-3.6815,40.4305
25339,15.7185,49.4915
25341,7.7995,50.1175
25343,77.6395,12.9585
25346,35.1995,31.7305
25347,12.4995,55.6905
25348,4.3495,50.8515
25351,37.5595,55.6875
25354,37.6195,55.7595
25362,15.6105,48.0985
25366,32.5805,0.3505
25375,77.1805,31.0795
25386,-79.8085,44.3605
25389,53.6315,28.9415
25390,-96.1885,48.0975
25393,-121.9585,37.3885
25398,77.1915,28.5615
25399,150.9215,-34.3185
25407,51.4075,35.7905
25438,-9.2815,38.7615
25443,16.3995,48.2085
25461,36.2105,49.9775
25462,37.8105,47.9885
25464,28.8505,46.9695
25477,22.2705,48.6105
25479,37.6505,55.5815
25484,30.6615,46.4595
25486,38.8215,48.4705
25497,106.5315,-6.2695
25515,-78.5025,-0.2205
25532,51.3985,35.7385
25605,5.3675,43.2995
25606,11.9775,51.4805
25611,-63.6225,-38.4225
25615,24.1475,41.1495
25618,-62.2625,-38.7085
25631,9.1685,48.7075
25640,10.3795,59.3075
25644,36.2795,33.5095
25646,16.5895,49.2305
25647,37.4695,55.8005
25671,23.7305,37.9375
25686,4.6715,52.3905
25711,8.5175,47.3375
25712,16.4075,48.2485
25714,15.5175,47.2795
25717,11.4275,44.5605
25723,7.9585,47.5385
25737,-93.1815,44.9505
25738,140.0385,35.6415
25741,26.1295,44.4375
25746,16.5795,49.2005
25752,51.3695,35.7785
25763,11.1205,47.2885
25764,-121.9895,37.3595
25771,39.7005,47.2475
25776,-73.1395,40.9305
25777,-58.4295,-34.5795
25779,-68.0595,-38.9485
25784,-94.3285,38.8995
25785,14.7115,50.1695
25791,49.5715,37.2875
25792,0.9315,48.2785
25819,139.7475,35.6615
25838,34.8085,31.9615
25844,37.6395,55.8195
25845,77.6095,12.9695
25850,-88.2505,40.1075
25854,-88.1005,40.4595
25860,-118.4495,33.9775
25885,134.0515,34.3395
25915,5.9075,52.5595
25942,89.4995,22.8985
25947,34.8695,32.1805
25953,-93.2705,44.9785
25965,15.6405,46.5595
25968,-2.2595,53.4715
25969,2.3405,48.7515
25980,8.1015,51.5775
25982,-96.8885,32.9785
25988,-88.1985,40.1015
25993,8.6515,52.1485
26016,4.9975,52.1005
26028,4.6685,51.8615
26034,5.5385,52.0195
26035,36.2785,33.5095
26055,4.8295,52.4195
26056,-122.8005,48.9705
26057,24.2295,56.3805
26072,-4.5095,36.6185
26083,4.5415,52.0485
26091,9.1915,45.4775
26092,24.8415,60.6085
26096,7.7815,49.4505
26108,-1.6825,48.1215
26113,23.3075,42.6985
26116,17.9875,47.9205
26133,17.7885,48.4285
26140,2.2395,49.1675
26143,-86.1105,40.4685
26145,2.1695,48.9395
26147,-122.0205,37.2705
26169,34.3705,53.2515
26175,23.7505,61.4695
26178,16.4805,49.7515
26183,138.5915,-34.9315
26190,37.8815,55.7475
26201,-76.3625,44.6675
26229,16.2285,48.0015
26232,4.3385,52.0785
26246,49.8095,40.4005
26250,-115.0305,36.0375
26255,3.7095,51.0295
26261,14.0505,50.5375
26262,6.8205,51.2685
26271,24.7205,60.1675
26291,21.0015,52.2275
26295,37.4115,55.8095
26313,49.5575,37.2685
26315,49.5875,37.2695
26320,8.6485,52.1475
26323,49.5785,37.2785
26328,49.5885,37.2715
26337,49.5785,37.2705
26340,51.3395,35.7175
26345,49.5895,37.2695
26351,49.5995,37.2775
26355,11.0895,49.4695
26358,8.5095,51.5015
26374,17.3905,48.9595
26380,-4.0885,48.6075
26383,0.1815,47.9985
26389,24.4915,60.9915
26428,-70.9115,41.6015
26441,-114.0805,51.0475
26445,4.2795,52.0295
26449,-117.2005,32.8515
26451,6.1095,49.4975
26458,39.7695,57.7015
26463,-104.9295,39.5385
26464,10.1705,36.7995
26465,16.3205,48.0495
26470,101.5105,3.1575
